dispute_id,transaction_id,transaction_amount_inr,days_since_transaction,dispute_reason_code,merchant_category,customer_account_age_days,previous_dispute_count,delivery_proof_available,tracking_number_valid,signature_confirmation,delivery_confirmed_before_dispute,avs_match,cvv_match,ip_device_match,customer_account_age_norm,customer_communication_count,customer_communication_sentiment,refund_policy_disclosed_at_purchase,product_photos_available,duplicate_transaction_exists,refund_already_processed,refund_processed_before_dispute,subscription_cancellation_confirmed,evidence_completeness_score,win_probability_true,won
DSP101733,TXN201733,1579.03,9,item_not_received,retail,703,0.0,0,0,0,0,1,0,0,0.3515,2.0,-0.33,0,0,0,0,0,0,0.083,0.0252,0
DSP101734,TXN201734,3578.59,31,credit_not_processed,retail,1647,0.0,1,0,0,0,0,1,1,0.8235,2.0,0.35,0,1,0,1,0,0,0.417,0.59,1
DSP101735,TXN201735,1080.32,29,duplicate_charge,retail,1473,0.0,0,0,1,0,0,1,0,0.7365,2.0,0.14,0,0,0,0,0,0,0.167,0.1359,0
DSP101736,TXN201736,943.49,8,credit_not_processed,digital_goods,1051,1.0,0,0,1,1,1,0,1,0.5255,3.0,-0.09,1,0,1,0,1,1,0.583,0.1749,1
DSP101737,TXN201737,2785.2,78,fraud,subscription,1068,0.0,0,0,0,0,1,0,0,0.534,1.0,-0.38,1,0,0,0,0,1,0.25,0.2297,0
DSP101738,TXN201738,1916.0,26,not_as_described,subscription,1527,0.0,0,0,0,1,0,1,1,0.7635,1.0,-0.57,0,0,0,0,0,0,0.167,0.0045,0
DSP101739,TXN201739,589.75,57,duplicate_charge,electronics,1539,0.0,0,1,0,1,1,0,0,0.7695,0.0,-0.71,1,1,0,0,0,0,0.333,0.0956,0
DSP101740,TXN201740,5144.13,119,item_not_received,food_delivery,1424,0.0,1,0,0,0,1,0,0,0.712,3.0,0.75,0,0,1,0,0,0,0.25,0.1365,0
DSP101741,TXN201741,2786.41,30,item_not_received,travel,227,1.0,1,0,0,0,0,1,0,0.1135,1.0,0.13,1,0,1,0,1,0,0.417,0.0638,0
DSP101742,TXN201742,1243.64,24,fraud,electronics,460,0.0,0,0,0,0,0,1,0,0.23,2.0,0.52,1,1,0,1,0,0,0.333,0.0808,0
DSP101743,TXN201743,838.63,112,subscription_cancelled,retail,809,0.0,0,0,0,0,0,1,0,0.4045,3.0,0.09,1,0,0,0,1,1,0.333,0.1033,0
DSP101744,TXN201744,1927.79,43,duplicate_charge,food_delivery,1150,0.0,1,0,0,0,0,0,0,0.575,3.0,0.1,1,0,0,0,0,0,0.167,0.0828,0
DSP101745,TXN201745,2592.78,36,not_as_described,subscription,789,1.0,1,1,0,1,1,0,0,0.3945,0.0,-0.08,1,0,0,0,1,0,0.417,0.0817,0
DSP101746,TXN201746,272.03,87,duplicate_charge,food_delivery,1657,0.0,0,1,0,0,1,1,1,0.8285,1.0,-0.19,1,0,0,0,1,0,0.5,0.1201,0
DSP101747,TXN201747,1950.19,16,not_as_described,digital_goods,703,0.0,0,0,1,0,1,0,0,0.3515,1.0,-0.63,0,0,1,1,0,0,0.333,0.0255,1
DSP101748,TXN201748,2572.3,46,item_not_received,food_delivery,1088,0.0,1,0,0,1,0,0,1,0.544,0.0,-0.36,1,1,0,0,1,1,0.5,0.0146,0
DSP101749,TXN201749,127.43,24,item_not_received,electronics,1396,1.0,0,0,0,0,0,0,0,0.698,1.0,-0.83,0,0,0,0,0,0,0.0,0.0546,1
DSP101750,TXN201750,1629.76,108,not_as_described,digital_goods,754,0.0,1,0,1,0,0,0,0,0.377,3.0,-0.58,0,0,0,0,0,0,0.167,0.016,0
DSP101751,TXN201751,2682.78,36,fraud,food_delivery,1114,0.0,1,1,0,0,0,0,0,0.557,0.0,0.02,1,0,0,0,1,1,0.417,0.034,0
DSP101752,TXN201752,2394.38,69,credit_not_processed,retail,1453,0.0,1,1,0,0,0,0,0,0.7265,3.0,-0.22,1,1,1,1,0,0,0.5,0.2834,0
DSP101753,TXN201753,2988.27,63,credit_not_processed,digital_goods,771,1.0,1,1,0,0,1,0,1,0.3855,0.0,-0.04,0,0,1,0,0,0,0.417,0.0655,0
DSP101754,TXN201754,965.29,60,item_not_received,subscription,1941,1.0,0,0,0,0,0,0,0,0.9705,2.0,0.6,0,0,0,0,1,1,0.167,0.0328,0
DSP101755,TXN201755,473.47,8,not_as_described,travel,1072,0.0,1,0,0,0,0,0,1,0.536,1.0,0.35,0,0,0,0,0,0,0.167,0.0163,0
DSP101756,TXN201756,221.46,32,fraud,digital_goods,1572,0.0,0,0,1,1,1,1,0,0.786,0.0,0.12,0,1,0,0,0,1,0.417,0.4413,0
DSP101757,TXN201757,3992.7,103,subscription_cancelled,travel,1408,0.0,0,0,1,0,0,0,0,0.704,3.0,-0.65,1,0,1,0,1,0,0.333,0.1777,1
DSP101758,TXN201758,2705.56,66,credit_not_processed,retail,1628,0.0,1,0,0,0,0,1,1,0.814,5.0,-0.56,1,0,0,0,0,0,0.333,0.0821,0
DSP101759,TXN201759,4309.12,106,subscription_cancelled,subscription,1350,1.0,0,0,1,0,1,0,0,0.675,1.0,-0.33,1,0,0,0,0,0,0.25,0.0202,0
DSP101760,TXN201760,648.63,68,item_not_received,electronics,1077,0.0,0,0,1,0,1,0,0,0.5385,2.0,-0.38,0,0,0,0,0,0,0.167,0.3311,0
DSP101761,TXN201761,2992.42,39,fraud,retail,1521,0.0,1,1,0,0,0,0,0,0.7605,2.0,-1.0,1,0,0,0,1,0,0.333,0.1306,0
DSP101762,TXN201762,298.07,42,fraud,digital_goods,933,0.0,1,1,1,1,1,1,1,0.4665,1.0,0.76,1,0,1,0,0,1,0.75,0.724,1
DSP101763,TXN201763,561.44,94,fraud,electronics,1702,0.0,0,0,0,0,0,0,0,0.851,2.0,0.12,1,0,0,1,1,1,0.333,0.0956,0
DSP101764,TXN201764,1519.26,29,fraud,electronics,1003,0.0,0,0,0,0,1,1,0,0.5015,1.0,0.3,1,0,0,0,0,1,0.333,0.1545,0
DSP101765,TXN201765,2599.85,72,fraud,subscription,1478,0.0,1,0,0,1,0,0,1,0.739,1.0,-0.19,1,1,1,0,0,0,0.417,0.1032,0
DSP101766,TXN201766,7179.7,113,subscription_cancelled,subscription,413,1.0,0,1,0,0,0,0,1,0.2065,3.0,0.14,0,0,1,0,0,0,0.25,0.0392,0
DSP101767,TXN201767,1053.57,102,fraud,electronics,360,1.0,0,0,0,0,0,0,0,0.18,1.0,-0.05,0,0,1,1,0,1,0.25,0.0176,0
DSP101768,TXN201768,563.55,47,fraud,travel,1129,2.0,0,0,0,0,1,1,0,0.5645,3.0,0.51,1,1,0,0,0,0,0.333,0.2137,0
DSP101769,TXN201769,535.31,34,credit_not_processed,electronics,1693,0.0,0,1,0,0,1,0,0,0.8465,0.0,0.36,0,0,1,0,0,1,0.333,0.028,0
DSP101770,TXN201770,673.28,75,not_as_described,electronics,1467,1.0,0,0,0,0,0,1,0,0.7335,1.0,-0.13,0,0,1,0,0,0,0.167,0.312,0
DSP101771,TXN201771,12345.25,74,duplicate_charge,digital_goods,664,0.0,1,0,0,0,0,1,0,0.332,0.0,-0.71,0,1,1,1,0,1,0.5,0.8358,1
DSP101772,TXN201772,2855.13,87,not_as_described,retail,1711,1.0,1,0,0,1,0,0,0,0.8555,1.0,-0.6,1,0,1,0,0,0,0.25,0.1544,1
DSP101773,TXN201773,4074.62,9,credit_not_processed,food_delivery,1331,0.0,0,0,0,1,0,0,0,0.6655,1.0,-0.26,1,0,1,0,1,0,0.25,0.3254,1
DSP101774,TXN201774,1054.7,65,not_as_described,subscription,1112,2.0,0,0,0,1,1,0,0,0.556,1.0,0.05,0,0,0,0,0,0,0.083,0.048,0
DSP101775,TXN201775,1337.22,2,not_as_described,electronics,1981,0.0,0,1,0,0,0,1,0,0.9905,3.0,-0.6,1,0,1,0,0,0,0.333,0.028,0
DSP101776,TXN201776,2695.3,119,duplicate_charge,retail,1558,0.0,0,0,0,0,0,0,0,0.779,0.0,-0.15,0,0,0,0,0,0,0.0,0.1348,0
DSP101777,TXN201777,807.71,105,item_not_received,travel,589,3.0,1,1,1,1,1,1,0,0.2945,0.0,0.49,1,0,1,0,0,0,0.583,0.3591,1
DSP101778,TXN201778,1000.94,89,item_not_received,subscription,130,0.0,0,0,0,1,0,0,0,0.065,4.0,0.43,1,1,0,0,0,0,0.167,0.0114,0
DSP101779,TXN201779,682.18,36,item_not_received,retail,540,0.0,0,0,0,0,0,1,1,0.27,3.0,-0.18,0,0,0,1,0,1,0.333,0.014,0
DSP101780,TXN201780,856.2,90,fraud,subscription,353,0.0,0,0,0,0,0,1,1,0.1765,1.0,-0.01,1,0,0,0,0,0,0.25,0.2109,0
DSP101781,TXN201781,1406.67,54,credit_not_processed,digital_goods,364,0.0,0,0,0,1,0,0,0,0.182,3.0,0.6,0,0,1,1,0,0,0.167,0.5267,1
DSP101782,TXN201782,588.92,78,item_not_received,retail,1045,0.0,0,1,0,0,0,0,1,0.5225,1.0,0.7,1,0,1,0,0,0,0.333,0.1385,1
DSP101783,TXN201783,1782.87,28,fraud,digital_goods,1968,1.0,0,1,0,0,0,1,1,0.984,0.0,0.15,0,0,0,0,0,0,0.25,0.0776,0
DSP101784,TXN201784,1780.38,57,item_not_received,subscription,1298,1.0,1,0,0,1,1,1,0,0.649,3.0,0.43,1,0,1,0,0,1,0.5,0.0301,0
DSP101785,TXN201785,1119.63,106,credit_not_processed,electronics,853,1.0,0,1,0,0,0,0,0,0.4265,1.0,0.45,0,0,0,0,1,0,0.167,0.0648,0
DSP101786,TXN201786,585.54,23,item_not_received,retail,496,0.0,0,1,0,0,1,1,0,0.248,1.0,-0.11,1,0,1,0,0,0,0.417,0.4984,0
DSP101787,TXN201787,1487.66,47,duplicate_charge,travel,1567,0.0,0,0,1,0,1,0,0,0.7835,3.0,-0.29,0,0,1,0,1,0,0.333,0.8071,1
DSP101788,TXN201788,808.43,35,credit_not_processed,digital_goods,1097,1.0,0,0,0,0,1,1,0,0.5485,2.0,0.44,0,0,0,0,0,0,0.167,0.059,0
DSP101789,TXN201789,1403.32,22,fraud,subscription,98,1.0,1,0,0,0,0,1,1,0.049,2.0,0.68,1,0,1,0,0,1,0.5,0.1838,0
DSP101790,TXN201790,4016.34,48,duplicate_charge,subscription,932,0.0,0,1,0,0,1,0,1,0.466,0.0,-0.3,1,1,0,0,0,0,0.417,0.0671,1
DSP101791,TXN201791,382.63,73,item_not_received,electronics,360,1.0,0,0,0,0,0,1,0,0.18,0.0,-0.35,1,0,1,0,0,0,0.25,0.2399,0
DSP101792,TXN201792,11772.09,7,fraud,travel,996,0.0,1,0,0,0,0,0,1,0.498,1.0,-0.26,1,0,1,0,0,1,0.417,0.0725,0
DSP101793,TXN201793,1245.73,25,duplicate_charge,digital_goods,126,0.0,0,0,0,0,1,0,1,0.063,0.0,-0.9,0,0,0,0,0,1,0.25,0.098,0
DSP101794,TXN201794,2021.99,99,credit_not_processed,digital_goods,427,0.0,0,1,0,0,0,1,0,0.2135,2.0,-0.85,1,1,0,0,0,1,0.417,0.0521,0
DSP101795,TXN201795,630.96,32,item_not_received,subscription,1631,2.0,1,0,0,0,0,1,1,0.8155,2.0,-0.74,1,0,1,0,0,0,0.417,0.3551,1
DSP101796,TXN201796,4197.36,41,not_as_described,travel,338,1.0,1,0,0,0,1,0,0,0.169,0.0,-0.11,1,0,1,0,0,0,0.333,0.0794,0
DSP101797,TXN201797,1181.3,81,item_not_received,retail,213,1.0,0,0,0,0,0,0,0,0.1065,2.0,-0.28,0,0,0,1,0,0,0.083,0.0461,0
DSP101798,TXN201798,903.14,90,not_as_described,electronics,441,0.0,1,0,1,0,1,1,0,0.2205,2.0,-0.33,0,1,0,0,0,1,0.5,0.1324,0
DSP101799,TXN201799,753.32,116,not_as_described,retail,1846,0.0,1,0,0,0,1,0,1,0.923,1.0,-0.13,0,0,0,0,0,0,0.25,0.016,0
DSP101800,TXN201800,1024.04,20,not_as_described,electronics,1896,0.0,0,0,0,0,1,1,0,0.948,1.0,0.67,1,0,0,0,0,1,0.333,0.4295,0
DSP101801,TXN201801,2035.2,91,not_as_described,retail,1327,0.0,1,0,0,0,0,0,0,0.6635,0.0,0.11,1,0,1,0,0,0,0.25,0.428,0
DSP101802,TXN201802,1592.1,87,fraud,food_delivery,1560,3.0,1,0,0,0,1,0,0,0.78,1.0,-0.05,0,1,0,0,1,0,0.333,0.0454,0
DSP101803,TXN201803,1287.09,15,duplicate_charge,digital_goods,1819,1.0,0,0,0,0,0,1,1,0.9095,0.0,0.27,0,1,0,1,0,1,0.417,0.0519,0
DSP101804,TXN201804,657.59,106,not_as_described,subscription,591,0.0,0,0,0,0,1,1,0,0.2955,3.0,-0.39,0,0,0,0,1,0,0.25,0.2584,0
DSP101805,TXN201805,620.69,38,duplicate_charge,travel,817,1.0,1,0,1,0,0,0,0,0.4085,1.0,-0.03,0,0,0,1,0,1,0.333,0.105,0
DSP101806,TXN201806,844.82,51,fraud,travel,55,1.0,1,0,1,1,1,0,0,0.0275,0.0,-0.43,0,1,0,0,0,0,0.333,0.2162,0
DSP101807,TXN201807,2122.34,96,item_not_received,travel,1051,0.0,1,0,0,0,0,0,1,0.5255,2.0,-0.94,0,0,0,0,0,0,0.167,0.2674,1
DSP101808,TXN201808,2597.38,63,item_not_received,electronics,1851,0.0,0,1,0,1,0,1,1,0.9255,1.0,-0.15,1,0,0,0,0,0,0.333,0.0276,0
DSP101809,TXN201809,2972.16,34,fraud,digital_goods,55,1.0,0,0,0,0,1,0,0,0.0275,2.0,-0.05,1,0,0,1,0,1,0.333,0.0413,0
DSP101810,TXN201810,1337.47,39,item_not_received,digital_goods,1422,0.0,1,0,0,0,1,0,1,0.711,4.0,-0.25,0,0,0,0,1,0,0.333,0.1302,1
DSP101811,TXN201811,1965.62,89,item_not_received,retail,931,0.0,0,1,0,0,1,1,0,0.4655,0.0,0.56,1,0,1,0,0,1,0.5,0.159,1
DSP101812,TXN201812,1131.78,22,duplicate_charge,subscription,1930,1.0,0,1,0,0,1,0,0,0.965,2.0,0.02,1,0,0,0,0,1,0.333,0.1363,0
DSP101813,TXN201813,234.56,57,item_not_received,subscription,1181,1.0,0,0,0,0,0,1,0,0.5905,1.0,0.28,0,0,1,0,0,0,0.167,0.0264,0
DSP101814,TXN201814,1079.31,90,credit_not_processed,food_delivery,810,1.0,0,0,0,1,0,0,0,0.405,2.0,-0.67,1,0,0,0,0,0,0.083,0.0611,0
DSP101815,TXN201815,920.28,107,not_as_described,retail,201,2.0,0,0,0,0,0,0,0,0.1005,3.0,0.57,0,1,0,0,0,0,0.083,0.8127,1
DSP101816,TXN201816,473.88,100,duplicate_charge,subscription,1121,1.0,1,0,1,1,1,1,1,0.5605,2.0,0.22,0,0,0,0,1,0,0.5,0.0818,0
DSP101817,TXN201817,759.46,44,item_not_received,subscription,1962,1.0,1,0,0,0,0,0,0,0.981,3.0,0.81,1,0,1,0,0,0,0.25,0.2079,1
DSP101818,TXN201818,1533.17,24,item_not_received,electronics,25,0.0,1,1,0,0,0,0,0,0.0125,4.0,0.56,1,1,0,0,0,1,0.417,0.2227,0
DSP101819,TXN201819,431.28,113,not_as_described,electronics,8,0.0,1,1,0,0,0,0,0,0.004,1.0,-0.95,1,1,0,1,0,1,0.5,0.2985,0
DSP101820,TXN201820,658.01,72,subscription_cancelled,digital_goods,1780,1.0,0,0,0,0,0,0,0,0.89,0.0,-0.59,1,0,0,0,0,0,0.083,0.0749,0
DSP101821,TXN201821,6297.46,49,item_not_received,subscription,534,0.0,0,0,0,0,1,0,0,0.267,6.0,-0.54,1,0,0,1,0,0,0.25,0.0221,0
DSP101822,TXN201822,269.7,109,not_as_described,travel,1215,0.0,1,0,0,0,0,1,0,0.6075,1.0,0.07,1,0,0,0,0,0,0.25,0.0198,0
DSP101823,TXN201823,1115.23,88,not_as_described,food_delivery,1231,1.0,1,0,0,0,1,0,0,0.6155,2.0,0.49,1,1,0,0,0,0,0.333,0.6149,1
DSP101824,TXN201824,417.25,58,duplicate_charge,digital_goods,960,0.0,0,1,0,0,1,0,0,0.48,1.0,-0.13,0,0,1,0,0,0,0.25,0.8162,0
DSP101825,TXN201825,631.67,24,fraud,food_delivery,995,0.0,0,0,0,1,1,0,0,0.4975,0.0,0.15,1,0,0,0,0,0,0.167,0.121,0
DSP101826,TXN201826,1099.12,10,not_as_described,electronics,1375,1.0,0,1,0,0,0,0,0,0.6875,1.0,-0.47,0,0,0,0,0,0,0.083,0.0731,0
DSP101827,TXN201827,498.91,64,item_not_received,food_delivery,478,1.0,0,0,0,0,1,0,0,0.239,2.0,-0.34,0,0,0,0,0,0,0.083,0.088,1
DSP101828,TXN201828,2377.8,14,subscription_cancelled,electronics,359,0.0,0,0,1,0,0,1,0,0.1795,3.0,0.21,1,0,0,1,0,0,0.333,0.0563,0
DSP101829,TXN201829,5172.7,38,item_not_received,electronics,1973,0.0,1,0,0,0,0,0,1,0.9865,4.0,0.46,1,0,0,0,0,0,0.25,0.4186,1
DSP101830,TXN201830,3107.82,82,item_not_received,retail,17,0.0,0,0,0,1,0,0,0,0.0085,2.0,0.26,0,0,0,0,0,0,0.0,0.0157,0
DSP101831,TXN201831,3731.68,2,subscription_cancelled,electronics,377,0.0,0,0,1,0,0,0,1,0.1885,1.0,-0.34,0,0,0,0,0,0,0.167,0.0547,0
DSP101832,TXN201832,337.06,119,item_not_received,subscription,1458,0.0,0,0,0,0,1,1,1,0.729,0.0,-0.38,0,0,1,0,1,0,0.417,0.0262,0
DSP101833,TXN201833,1050.4,53,fraud,travel,1136,2.0,1,1,0,0,0,1,1,0.568,1.0,-0.33,1,0,1,0,0,0,0.5,0.3556,0
DSP101834,TXN201834,2137.56,105,fraud,food_delivery,644,1.0,0,0,0,0,0,1,1,0.322,2.0,0.08,0,0,1,0,1,1,0.417,0.249,1
DSP101835,TXN201835,3200.91,21,fraud,food_delivery,231,1.0,0,0,0,0,0,0,1,0.1155,3.0,0.82,1,0,0,0,1,0,0.25,0.0256,0
DSP101836,TXN201836,7733.78,56,fraud,subscription,733,0.0,0,0,0,0,0,0,0,0.3665,1.0,-0.09,0,1,0,0,0,0,0.083,0.0053,0
DSP101837,TXN201837,3901.2,116,item_not_received,subscription,112,0.0,1,1,0,0,1,0,0,0.056,1.0,0.04,1,0,0,0,0,0,0.333,0.2064,0
DSP101838,TXN201838,3282.92,76,duplicate_charge,retail,1107,0.0,1,1,0,0,0,0,0,0.5535,0.0,0.51,0,0,0,0,0,0,0.167,0.1136,1
DSP101839,TXN201839,18649.89,98,duplicate_charge,retail,975,0.0,0,0,0,0,0,0,0,0.4875,0.0,0.28,0,0,0,1,0,1,0.167,0.116,0
DSP101840,TXN201840,1474.85,83,fraud,digital_goods,1839,0.0,1,1,0,0,1,0,1,0.9195,1.0,0.34,1,1,0,0,0,1,0.583,0.1935,0
DSP101841,TXN201841,1003.19,89,not_as_described,food_delivery,1609,0.0,0,0,1,0,1,1,0,0.8045,1.0,0.01,1,0,0,0,0,0,0.333,0.0595,0
DSP101842,TXN201842,1599.36,44,fraud,electronics,939,1.0,0,1,0,0,0,1,0,0.4695,2.0,0.2,1,1,1,0,0,1,0.5,0.0358,0
DSP101843,TXN201843,536.44,55,subscription_cancelled,food_delivery,1062,0.0,1,1,0,0,1,0,0,0.531,3.0,0.09,1,0,0,0,1,1,0.5,0.1812,0
DSP101844,TXN201844,1433.16,6,fraud,retail,1378,0.0,0,0,0,0,0,1,0,0.689,1.0,-0.75,1,0,0,0,0,0,0.167,0.2405,0
DSP101845,TXN201845,238.21,32,not_as_described,subscription,587,0.0,1,0,0,0,1,1,0,0.2935,2.0,-0.5,0,0,1,0,1,0,0.417,0.0128,0
DSP101846,TXN201846,788.77,8,item_not_received,travel,1201,0.0,0,0,0,0,1,1,1,0.6005,5.0,-0.21,0,0,1,0,0,0,0.333,0.026,0
DSP101847,TXN201847,1193.52,39,not_as_described,travel,33,1.0,1,1,1,0,0,1,1,0.0165,3.0,-0.35,1,0,0,0,0,0,0.5,0.4602,1
DSP101848,TXN201848,3462.12,88,item_not_received,subscription,1877,0.0,0,1,1,1,0,0,0,0.9385,1.0,-0.35,0,1,1,1,0,1,0.5,0.0646,0
DSP101849,TXN201849,4068.75,25,duplicate_charge,digital_goods,1881,0.0,0,0,1,0,1,0,0,0.9405,2.0,1.0,1,0,0,0,0,0,0.25,0.0577,0
DSP101850,TXN201850,511.01,58,item_not_received,food_delivery,1779,0.0,0,1,0,0,1,0,0,0.8895,1.0,0.16,0,0,0,1,1,1,0.417,0.232,1
DSP101851,TXN201851,10678.99,67,credit_not_processed,digital_goods,423,0.0,1,1,0,1,0,1,1,0.2115,0.0,0.6,0,0,1,0,0,0,0.417,0.0915,0
DSP101852,TXN201852,1553.67,20,not_as_described,travel,1576,1.0,1,0,0,0,1,0,0,0.788,0.0,-1.0,0,0,1,0,0,0,0.25,0.0387,0
DSP101853,TXN201853,1702.83,98,duplicate_charge,food_delivery,1149,0.0,1,1,0,0,0,1,0,0.5745,1.0,0.87,0,0,0,1,0,0,0.333,0.0774,0
DSP101854,TXN201854,265.68,93,credit_not_processed,food_delivery,1966,2.0,1,0,0,0,0,1,0,0.983,0.0,-0.55,1,0,1,1,0,1,0.5,0.4807,1
DSP101855,TXN201855,720.5,23,subscription_cancelled,electronics,31,0.0,0,0,0,0,0,1,0,0.0155,3.0,0.8,0,0,0,0,1,0,0.167,0.0576,0
DSP101856,TXN201856,3826.95,5,item_not_received,digital_goods,794,0.0,0,1,0,0,1,0,0,0.397,2.0,-0.29,0,1,0,0,1,0,0.333,0.1931,0
DSP101857,TXN201857,1587.28,1,item_not_received,electronics,194,0.0,0,0,0,0,1,1,0,0.097,1.0,-0.57,0,0,0,1,0,1,0.333,0.0237,0
DSP101858,TXN201858,1491.91,36,item_not_received,subscription,1892,0.0,1,0,0,1,1,0,0,0.946,1.0,0.29,1,1,0,0,0,0,0.333,0.0135,0
DSP101859,TXN201859,1681.05,16,item_not_received,travel,340,0.0,0,0,0,0,0,1,0,0.17,0.0,-0.68,1,0,0,0,0,0,0.167,0.0557,0
DSP101860,TXN201860,316.33,3,not_as_described,retail,77,1.0,0,0,0,1,1,0,1,0.0385,3.0,-0.11,1,0,0,0,0,0,0.25,0.0817,1
DSP101861,TXN201861,1216.08,56,subscription_cancelled,digital_goods,224,0.0,0,0,0,0,0,0,1,0.112,1.0,-0.76,1,1,0,0,0,1,0.333,0.3,0
DSP101862,TXN201862,5477.1,64,subscription_cancelled,food_delivery,1930,0.0,0,1,0,0,0,1,0,0.965,2.0,1.0,0,0,0,1,0,0,0.25,0.0754,0
DSP101863,TXN201863,3970.74,3,not_as_described,subscription,1061,1.0,0,0,0,0,1,0,0,0.5305,3.0,-0.46,0,0,0,0,0,0,0.083,0.0118,0
DSP101864,TXN201864,1181.81,72,not_as_described,food_delivery,215,0.0,0,0,0,0,1,1,1,0.1075,2.0,0.33,0,1,0,0,0,1,0.417,0.3346,0
DSP101865,TXN201865,6397.54,49,credit_not_processed,subscription,794,1.0,1,0,0,1,1,1,0,0.397,0.0,0.14,1,0,1,1,1,0,0.583,0.8147,1
DSP101866,TXN201866,380.28,25,subscription_cancelled,retail,851,1.0,0,0,1,0,0,0,0,0.4255,1.0,0.3,0,0,0,1,0,0,0.167,0.0788,0
DSP101867,TXN201867,506.89,14,fraud,food_delivery,1602,1.0,0,1,0,0,0,1,0,0.801,2.0,-0.22,0,0,0,0,0,0,0.167,0.1094,1
DSP101868,TXN201868,8635.37,92,not_as_described,electronics,439,0.0,0,1,0,0,0,0,0,0.2195,3.0,0.18,1,0,1,0,0,0,0.25,0.0548,0
DSP101869,TXN201869,2387.43,13,credit_not_processed,travel,232,0.0,0,0,0,1,0,0,0,0.116,1.0,1.0,1,0,0,0,0,1,0.167,0.0698,0
DSP101870,TXN201870,1003.36,25,item_not_received,electronics,1499,1.0,1,1,0,0,0,1,0,0.7495,1.0,-0.03,0,0,0,0,0,0,0.25,0.5782,1
DSP101871,TXN201871,1267.35,86,item_not_received,retail,862,1.0,0,1,0,0,0,0,1,0.431,1.0,-0.29,0,1,0,0,1,0,0.333,0.1379,0
DSP101872,TXN201872,597.87,76,subscription_cancelled,electronics,248,1.0,0,1,0,0,0,1,1,0.124,0.0,-0.44,0,0,0,0,0,0,0.25,0.0364,0
DSP101873,TXN201873,1766.21,120,subscription_cancelled,subscription,856,0.0,0,0,0,1,1,1,0,0.428,2.0,0.11,0,1,0,0,0,0,0.25,0.0761,0
DSP101874,TXN201874,1631.72,5,credit_not_processed,food_delivery,852,0.0,1,0,0,0,0,1,1,0.426,1.0,-0.2,1,0,0,1,0,0,0.417,0.497,0
DSP101875,TXN201875,1366.33,24,credit_not_processed,food_delivery,461,0.0,0,0,0,1,0,1,0,0.2305,1.0,-0.26,1,0,0,0,0,0,0.167,0.1517,0
DSP101876,TXN201876,420.0,80,item_not_received,electronics,401,2.0,0,0,1,0,0,0,0,0.2005,1.0,0.01,1,0,0,0,0,0,0.167,0.0594,0
DSP101877,TXN201877,1745.43,28,item_not_received,travel,191,1.0,0,0,0,0,0,0,1,0.0955,1.0,-0.4,0,0,0,0,0,0,0.083,0.1235,0
DSP101878,TXN201878,788.78,46,not_as_described,retail,1680,1.0,0,0,0,0,0,0,1,0.84,1.0,-0.01,1,1,0,0,0,0,0.25,0.8391,1
DSP101879,TXN201879,499.71,36,not_as_described,electronics,21,0.0,1,0,0,0,0,1,1,0.0105,1.0,-0.45,1,0,0,1,1,1,0.583,0.2176,0
DSP101880,TXN201880,4754.0,98,not_as_described,retail,1016,0.0,0,1,0,0,1,0,0,0.508,0.0,0.54,1,0,1,1,0,0,0.417,0.6811,1
DSP101881,TXN201881,11727.85,95,not_as_described,food_delivery,37,1.0,1,0,0,0,0,0,0,0.0185,1.0,-0.66,0,0,0,1,0,0,0.167,0.0028,0
DSP101882,TXN201882,9345.22,97,item_not_received,digital_goods,1608,0.0,1,0,0,1,1,1,0,0.804,0.0,-0.31,0,0,1,0,0,0,0.333,0.0412,0
DSP101883,TXN201883,2566.05,61,duplicate_charge,electronics,797,1.0,0,0,0,0,0,0,0,0.3985,1.0,0.89,0,1,0,0,0,0,0.083,0.104,0
DSP101884,TXN201884,1027.02,59,item_not_received,electronics,1962,0.0,0,0,0,0,0,1,0,0.981,2.0,-0.31,1,0,0,0,0,1,0.25,0.037,0
DSP101885,TXN201885,1248.43,69,item_not_received,travel,108,1.0,0,1,0,0,0,1,0,0.054,1.0,-0.29,0,0,0,0,0,0,0.167,0.1182,0
DSP101886,TXN201886,2009.42,9,fraud,food_delivery,664,0.0,1,0,1,0,0,0,1,0.332,0.0,-0.13,0,0,0,0,0,1,0.333,0.0821,0
DSP101887,TXN201887,879.85,66,fraud,travel,789,0.0,0,0,0,0,0,1,0,0.3945,1.0,0.39,1,0,0,0,1,0,0.25,0.0893,0
DSP101888,TXN201888,5008.09,34,credit_not_processed,travel,137,1.0,0,0,0,1,0,0,1,0.0685,0.0,-0.8,1,0,0,0,0,0,0.167,0.0579,0
DSP101889,TXN201889,174.91,113,item_not_received,electronics,874,0.0,0,0,0,0,1,0,0,0.437,2.0,0.19,1,0,0,1,0,1,0.333,0.0133,0
DSP101890,TXN201890,996.53,23,item_not_received,digital_goods,918,0.0,0,0,0,0,1,1,1,0.459,4.0,-0.77,1,0,0,0,0,0,0.333,0.0378,1
DSP101891,TXN201891,2984.15,5,duplicate_charge,electronics,890,1.0,0,0,0,0,0,1,0,0.445,1.0,0.82,1,0,0,0,0,0,0.167,0.1302,0
DSP101892,TXN201892,575.27,116,not_as_described,food_delivery,1066,0.0,1,0,1,0,0,1,1,0.533,0.0,-0.25,1,0,0,0,0,1,0.5,0.15,0
